Citizen_ID,Income_Tier,Scheme_Eligibility,Scheme_Amount,Last_Claim_Date,Region_Code,Account_Status,Aadhaar_Linked,Claim_Count
787417955448,Low,Pension,2000,25-11-2025,MH-11,Active,TRUE,5
574826712272,Low,Health,5000,17-10-2025,TN-11,Active,TRUE,1
831878620944,Low,Pension,2000,09-12-2025,GJ-16,Active,TRUE,3
503857845659,Low,Health,5000,22-08-2023,DL-04,Active,TRUE,0
931981602631,Low,Food,1000,24-05-2023,UP-04,Active,TRUE,0
286907453176,Low,Pension,2000,20-11-2025,RJ-20,Active,TRUE,1
457450993125,Low,Pension,2000,22-03-2025,TN-02,Active,TRUE,5
225279378939,Low,Pension,2000,27-07-2023,DL-08,Active,TRUE,5
397418426666,Low,Pension,2000,07-02-2025,KA-14,Active,TRUE,3
876827565503,Low,Food,1000,18-03-2024,MP-11,Active,TRUE,4
377786718586,Low,Pension,2000,23-10-2025,DL-08,Active,TRUE,0
176581757931,Low,Pension,2000,19-10-2023,AP-14,Active,TRUE,0
958407892606,Low,Health,5000,29-08-2025,UP-17,Active,TRUE,2
758768338330,Low,Pension,2000,02-07-2025,TN-12,Active,TRUE,1
248531615953,Low,Health,5000,17-07-2024,RJ-14,Active,TRUE,5
995382462796,Low,Health,5000,27-11-2024,DL-03,Active,TRUE,4
199091168898,Low,Food,1000,08-01-2025,GJ-14,Active,TRUE,1
934941019495,Low,Health,5000,29-05-2023,GJ-18,Active,TRUE,3
413115882731,Low,Food,1000,26-09-2024,MH-09,Active,TRUE,3
159490650991,Low,Health,5000,15-06-2023,GJ-12,Active,TRUE,4
434931031907,Low,Food,1000,15-09-2024,KA-02,Active,TRUE,4
347078665127,Low,Food,1000,05-04-2024,TN-02,Active,TRUE,0
276017457907,Low,Pension,2000,03-08-2024,AP-19,Active,TRUE,2
933788895955,Low,Pension,2000,12-01-2025,AP-08,Active,TRUE,2
484098839492,Low,Pension,2000,01-06-2023,MP-12,Active,TRUE,1
287819264782,Low,Health,5000,24-03-2025,UP-08,Active,TRUE,5
173891075622,Low,Food,1000,23-06-2025,DL-04,Active,TRUE,1
892172437426,Low,Health,5000,06-05-2024,RJ-08,Active,TRUE,3
471396495765,Low,Food,1000,13-05-2024,DL-03,Active,TRUE,4
740812096265,Low,Health,5000,14-05-2023,TN-13,Active,TRUE,5
582043641628,Low,Pension,2000,25-08-2024,RJ-12,Active,TRUE,2
707177369127,Low,Food,1000,06-07-2023,MH-08,Active,TRUE,4
999366229259,Low,Health,5000,20-09-2023,TN-04,Active,TRUE,0
896953171816,Low,Pension,2000,25-12-2025,MP-15,Active,TRUE,4
521239249819,Low,Health,5000,29-01-2024,TN-08,Active,TRUE,5
146519260199,Low,Pension,2000,30-03-2024,RJ-14,Active,TRUE,5
362520073719,Low,Health,5000,19-02-2023,KA-04,Active,TRUE,3
763455523487,Low,Pension,2000,08-08-2023,MP-19,Active,TRUE,0
258114852628,Low,Health,5000,12-03-2024,RJ-16,Active,TRUE,0
555898072415,Low,Pension,2000,08-07-2025,UP-05,Active,TRUE,1
434161994098,Low,Food,1000,24-12-2025,WB-02,Active,TRUE,3
863655890382,Low,Pension,2000,12-11-2025,WB-11,Active,TRUE,5
911709982612,Low,Health,5000,31-07-2025,AP-11,Active,TRUE,1
322489836919,Low,Health,5000,27-04-2024,TN-10,Active,TRUE,2
154586582711,Low,Food,1000,27-05-2023,UP-18,Active,TRUE,0
978463782891,Low,Food,1000,14-03-2025,TN-12,Active,TRUE,4
975844482299,Low,Pension,2000,20-08-2024,WB-12,Active,TRUE,3
180732864095,Low,Pension,2000,09-04-2023,MH-19,Active,TRUE,1
239066908818,Low,Health,5000,02-09-2023,WB-18,Active,TRUE,3
266206032781,Low,Food,1000,25-10-2025,GJ-03,Active,TRUE,0
250362836006,Low,Pension,2000,20-01-2025,TN-17,Active,TRUE,3
415324735980,Low,Health,5000,30-07-2024,GJ-07,Active,TRUE,3
222224391187,Low,Pension,2000,16-09-2023,GJ-18,Active,TRUE,4
425124909971,Low,Pension,2000,06-04-2023,DL-20,Active,TRUE,0
415017085630,Low,Food,1000,20-08-2025,DL-09,Active,TRUE,0
519473443965,Low,Food,1000,14-07-2024,GJ-08,Active,TRUE,4
105348725348,Low,Food,1000,13-07-2025,AP-13,Active,TRUE,3
888281897632,Low,Food,1000,14-07-2025,MH-18,Active,TRUE,2
471793658491,Low,Health,5000,23-04-2025,MP-02,Active,TRUE,0
603084705032,Low,Health,5000,25-12-2023,RJ-07,Active,TRUE,4
666539226787,Low,Health,5000,08-02-2025,GJ-01,Active,TRUE,0
679657931514,Low,Food,1000,16-09-2024,MP-18,Active,TRUE,1
234061391170,Low,Food,1000,17-12-2024,MP-07,Active,TRUE,1
882352192875,Low,Pension,2000,19-05-2025,DL-13,Active,TRUE,5
296125349910,Low,Health,5000,23-03-2025,UP-13,Active,TRUE,0
649022968732,Low,Health,5000,29-09-2023,RJ-09,Active,TRUE,1
736159813143,Low,Health,5000,29-11-2024,MH-10,Active,TRUE,5
118170662658,Low,Pension,2000,11-10-2024,RJ-03,Active,TRUE,2
304015387041,Low,Pension,2000,17-07-2024,UP-16,Active,TRUE,5
196774490746,Low,Health,5000,25-12-2023,KA-13,Active,TRUE,3
239383756902,Low,Pension,2000,29-11-2023,MH-12,Active,TRUE,5
324129437402,Low,Food,1000,08-12-2024,MH-19,Active,TRUE,5
701515506741,Low,Pension,2000,08-06-2024,AP-14,Active,TRUE,5
186378482464,Low,Pension,2000,23-12-2023,AP-06,Active,TRUE,0
265987190758,Low,Food,1000,17-07-2023,WB-19,Active,TRUE,0
621714346650,Low,Food,1000,04-10-2025,UP-14,Active,TRUE,5
583281133346,Low,Food,1000,18-06-2024,KA-09,Active,TRUE,4
200118344516,Low,Food,1000,22-02-2024,RJ-16,Active,TRUE,1
137182047605,Low,Pension,2000,11-08-2025,WB-19,Active,TRUE,2
156663244053,Low,Pension,2000,11-08-2025,MH-10,Active,TRUE,3
227140454105,Low,Health,5000,19-03-2024,KA-13,Active,TRUE,0
503472541730,Low,Health,5000,07-02-2026,RJ-12,Active,TRUE,2
177965745214,Low,Pension,2000,14-06-2023,MH-07,Active,TRUE,4
638994617887,Low,Food,1000,17-04-2023,UP-17,Active,TRUE,5
136942830843,Low,Pension,2000,01-06-2023,KA-01,Active,TRUE,5
727907400838,Low,Health,5000,03-08-2025,MP-19,Active,TRUE,2
758041333331,Low,Health,5000,12-05-2024,KA-08,Active,TRUE,3
108669570970,Low,Health,5000,06-01-2025,MP-03,Active,TRUE,4
379613550086,Low,Food,1000,06-11-2024,KA-01,Active,TRUE,1
957208272598,Low,Health,5000,30-09-2025,RJ-07,Active,TRUE,0
842847349283,Low,Pension,2000,03-01-2025,RJ-03,Active,TRUE,3
363986382769,Low,Food,1000,13-11-2024,TN-09,Active,TRUE,2
737531354008,Low,Food,1000,01-06-2024,WB-10,Active,TRUE,2
929005105979,Low,Food,1000,20-07-2023,WB-16,Active,TRUE,3
174166558715,Low,Pension,2000,29-01-2026,KA-18,Active,TRUE,1
384070085837,Low,Health,5000,13-12-2024,KA-12,Active,TRUE,2
631945677848,Low,Pension,2000,13-11-2023,AP-10,Active,TRUE,1
455449680134,Low,Health,5000,27-04-2023,RJ-14,Active,TRUE,3
551830589455,Low,Pension,2000,18-08-2024,RJ-06,Active,TRUE,4
664325173405,Low,Food,1000,16-10-2025,KA-08,Active,TRUE,2
559276108343,Low,Food,1000,26-01-2024,KA-17,Active,TRUE,0
243850040644,Low,Health,5000,14-04-2025,GJ-12,Active,TRUE,5
497214410902,Low,Health,5000,19-11-2025,UP-02,Active,TRUE,1
532733853451,Low,Pension,2000,18-02-2024,MP-15,Active,TRUE,5
871205998416,Low,Health,5000,23-11-2025,TN-06,Active,TRUE,0
352290084218,Low,Health,5000,17-03-2025,RJ-04,Active,TRUE,3
256103789132,Low,Health,5000,25-12-2025,MH-09,Active,TRUE,0
241130554994,Low,Pension,2000,09-11-2025,AP-16,Active,TRUE,1
381293114202,Low,Pension,2000,31-05-2023,MH-06,Active,TRUE,5
310312870031,Low,Pension,2000,22-09-2023,MP-07,Active,TRUE,1
818525205883,Low,Food,1000,06-04-2025,TN-10,Active,TRUE,5
681551300874,Low,Health,5000,10-03-2024,MH-16,Active,TRUE,3
134962945215,Low,Pension,2000,22-09-2024,DL-18,Active,TRUE,0
317745415041,Low,Pension,2000,29-04-2025,MH-16,Active,TRUE,4
264308238765,Low,Health,5000,10-04-2025,UP-07,Active,TRUE,1
377478805336,Low,Health,5000,04-03-2024,WB-07,Active,TRUE,1
187957541222,Low,Health,5000,11-09-2023,RJ-18,Active,TRUE,5
639786045020,Low,Food,1000,18-09-2025,RJ-20,Active,TRUE,0
412513345381,Low,Health,5000,27-12-2023,AP-19,Active,TRUE,0
406796800589,Low,Health,5000,15-02-2026,KA-10,Active,TRUE,0
104429266605,Low,Pension,2000,30-10-2025,TN-13,Active,TRUE,1
961695558398,Low,Health,5000,27-03-2023,TN-15,Active,TRUE,0
953323255142,Low,Food,1000,30-10-2024,WB-13,Active,TRUE,5
381078237102,Low,Pension,2000,20-07-2025,GJ-18,Active,TRUE,1
763126732167,Low,Food,1000,26-10-2023,MH-06,Active,TRUE,5
705972415424,Low,Pension,2000,23-11-2023,DL-12,Active,TRUE,2
844915720502,Low,Health,5000,25-05-2024,UP-06,Active,TRUE,1
169962279935,Low,Health,5000,29-06-2025,UP-08,Active,TRUE,2
661747962130,Low,Food,1000,20-12-2025,RJ-20,Active,TRUE,5
996436468171,Low,Health,5000,05-12-2024,UP-14,Active,TRUE,2
823604863963,Low,Pension,2000,08-05-2025,GJ-16,Active,TRUE,3
112019682556,Low,Pension,2000,15-09-2025,MP-07,Active,TRUE,1
594799743217,Low,Food,1000,20-03-2024,UP-04,Active,TRUE,2
763020597604,Low,Health,5000,18-12-2025,UP-16,Active,TRUE,3
465722482903,Low,Health,5000,02-11-2023,UP-04,Active,TRUE,5
129007922146,Low,Pension,2000,18-05-2025,MP-12,Active,TRUE,3
499088891256,Low,Food,1000,30-11-2023,MH-12,Active,TRUE,0
986711675723,Low,Health,5000,19-12-2025,GJ-19,Active,TRUE,4
479521860112,Low,Food,1000,18-07-2024,RJ-13,Active,TRUE,1
364459106183,Low,Food,1000,29-06-2025,TN-11,Active,TRUE,1
740405736645,Low,Health,5000,13-07-2025,MH-19,Active,TRUE,1
526101976308,Low,Health,5000,30-10-2023,UP-10,Active,TRUE,0
311452805377,Low,Pension,2000,01-03-2024,RJ-10,Active,TRUE,3
944800202055,Low,Health,5000,11-01-2026,WB-09,Active,TRUE,4
153478793209,Low,Pension,2000,10-07-2024,MH-20,Active,TRUE,1
810839956947,Low,Health,5000,16-04-2025,MP-08,Active,TRUE,2
678024258187,Low,Food,1000,06-01-2023,AP-12,Active,TRUE,3
329127885350,Low,Food,1000,02-08-2023,DL-20,Active,TRUE,4
531455464112,Low,Health,5000,27-12-2023,AP-10,Active,TRUE,0
261280083818,Low,Health,5000,10-12-2025,UP-15,Active,TRUE,0
211968229486,Low,Pension,2000,18-05-2025,AP-05,Active,TRUE,0
759622523217,Low,Pension,2000,01-08-2023,MP-10,Active,TRUE,4
196350915390,Low,Pension,2000,24-12-2024,AP-05,Active,TRUE,0
285655492134,Low,Food,1000,29-09-2025,AP-20,Active,TRUE,0
474252336208,Low,Health,5000,28-05-2023,UP-18,Active,TRUE,1
559166060648,Low,Food,1000,14-09-2023,MH-14,Active,TRUE,3
204384413549,Low,Food,1000,06-07-2024,GJ-20,Active,TRUE,1
986135809389,Low,Food,1000,06-01-2023,KA-01,Active,TRUE,4
468473626051,Low,Health,5000,23-02-2023,AP-04,Active,TRUE,4
819431582237,Low,Food,1000,19-04-2024,TN-05,Active,TRUE,3
746226757269,Low,Food,1000,01-03-2024,WB-05,Active,TRUE,0
264859516786,Low,Health,5000,12-11-2023,TN-07,Active,TRUE,5
936503049721,Low,Health,5000,28-08-2025,WB-06,Active,TRUE,2
657636489249,Low,Food,1000,13-05-2025,UP-17,Active,TRUE,5
365432331068,Low,Food,1000,09-01-2024,GJ-17,Active,TRUE,5
613337711968,Low,Food,1000,01-12-2024,TN-04,Active,TRUE,1
536995855701,Low,Health,5000,10-01-2024,TN-04,Active,TRUE,3
719454385166,Low,Pension,2000,07-03-2023,WB-06,Active,TRUE,1
676521772927,Low,Food,1000,11-09-2024,WB-20,Active,TRUE,0
788941881485,Low,Food,1000,16-03-2025,RJ-15,Active,TRUE,1
359784458094,Low,Food,1000,03-09-2023,MP-08,Active,TRUE,3
671161932554,Low,Health,5000,21-10-2023,AP-09,Active,TRUE,0
230316127528,Low,Health,5000,05-06-2025,MH-07,Active,TRUE,0
335374812840,Low,Pension,2000,23-01-2026,MP-03,Active,TRUE,5
661942815208,Low,Health,5000,23-02-2024,KA-12,Active,TRUE,0
649033931965,Low,Food,1000,27-05-2024,MP-15,Active,TRUE,5
326909573382,Low,Health,5000,18-05-2025,AP-10,Active,TRUE,2
391565927501,Low,Health,5000,24-11-2023,WB-12,Active,TRUE,5
478370557777,Low,Health,5000,23-01-2023,UP-02,Active,TRUE,1
457881314720,Low,Health,5000,10-05-2024,TN-02,Active,TRUE,1
739499973508,Low,Health,5000,25-11-2025,UP-18,Active,TRUE,1
847669157470,Low,Food,1000,19-09-2023,MH-12,Active,TRUE,0
443986820245,Low,Pension,2000,21-09-2023,DL-02,Active,TRUE,2
492382296955,Low,Pension,2000,14-01-2023,AP-19,Active,TRUE,5
918816893996,Low,Health,5000,21-11-2024,MH-05,Active,TRUE,2
513984109213,Low,Pension,2000,24-04-2025,DL-15,Active,TRUE,3
539433490603,Low,Pension,2000,09-02-2026,DL-10,Active,TRUE,3
758376689072,Low,Health,5000,24-08-2025,KA-07,Active,TRUE,5
218565390397,Low,Pension,2000,10-04-2025,WB-01,Active,TRUE,1
810734289538,Low,Health,5000,08-01-2023,MH-17,Active,TRUE,3
295424359064,Low,Pension,2000,12-05-2023,RJ-03,Active,TRUE,4
756882730402,Low,Food,1000,09-10-2025,AP-17,Active,TRUE,0
510217093428,Low,Health,5000,15-02-2025,WB-08,Active,TRUE,4
927986550236,Low,Health,5000,28-05-2023,MP-10,Active,TRUE,2
652943512739,Low,Pension,2000,01-10-2025,MH-16,Active,TRUE,5
198357301964,Low,Pension,2000,12-10-2023,MH-16,Active,TRUE,4
203198507107,Low,Food,1000,04-11-2024,GJ-08,Active,TRUE,2
478282567434,Low,Health,5000,29-10-2023,GJ-13,Active,TRUE,2
169693481304,Low,Food,1000,26-08-2024,MP-20,Active,TRUE,1
697656639901,Low,Health,5000,22-01-2025,UP-16,Active,TRUE,1
223363544741,Low,Food,1000,16-05-2025,RJ-08,Active,TRUE,0
980519330942,Low,Pension,2000,12-02-2026,DL-12,Active,TRUE,5
425258285926,Low,Food,1000,15-08-2023,UP-14,Active,TRUE,0
872780642468,Low,Pension,2000,16-03-2025,MH-15,Active,TRUE,1
375596483474,Low,Health,5000,11-06-2025,MH-17,Active,TRUE,1
137212274331,Low,Pension,2000,02-10-2023,UP-12,Active,TRUE,3
513284763536,Low,Food,1000,07-06-2024,TN-08,Active,TRUE,3
641115914758,Low,Pension,2000,08-02-2026,TN-02,Active,TRUE,4
748474139509,Low,Food,1000,02-07-2025,KA-18,Active,TRUE,3
215388968967,Low,Health,5000,25-04-2023,KA-08,Active,TRUE,3
204618879397,Low,Pension,2000,08-01-2026,UP-03,Active,TRUE,0
136166933908,Low,Pension,2000,19-03-2024,MH-10,Active,TRUE,3
419417422150,Low,Food,1000,25-09-2023,MH-02,Active,TRUE,1
970281753597,Low,Health,5000,01-05-2024,KA-10,Active,TRUE,3
920069241057,Low,Pension,2000,31-08-2023,MP-14,Active,TRUE,4
318819451774,Low,Health,5000,13-01-2024,AP-05,Active,TRUE,2
526874108626,Low,Food,1000,20-08-2024,MP-04,Active,TRUE,1
812470291026,Low,Health,5000,25-06-2024,KA-16,Active,TRUE,5
660454804637,Low,Pension,2000,07-06-2023,RJ-18,Active,TRUE,0
227052401346,Low,Pension,2000,07-05-2025,MP-17,Active,TRUE,5
376696049839,Low,Food,1000,12-12-2023,WB-14,Active,TRUE,2
414694154870,Low,Pension,2000,09-09-2023,MH-11,Active,TRUE,0
507437763810,Low,Food,1000,31-05-2025,MH-20,Active,TRUE,3
881735634075,Low,Food,1000,20-09-2024,AP-11,Active,TRUE,0
862605691839,Low,Food,1000,08-03-2023,MP-01,Active,TRUE,4
349787647639,Low,Health,5000,14-12-2023,MH-03,Active,TRUE,1
315415873475,Low,Pension,2000,11-07-2024,TN-03,Active,TRUE,0
816230755816,Low,Food,1000,25-08-2024,RJ-05,Active,TRUE,3
621231308731,Low,Food,1000,08-01-2026,RJ-13,Active,TRUE,5
556062449013,Low,Health,5000,24-06-2025,TN-14,Active,TRUE,2
666644707425,Low,Health,5000,11-11-2024,GJ-08,Active,TRUE,2
287564570029,Low,Pension,2000,03-11-2023,MP-13,Active,TRUE,3
226538237735,Low,Pension,2000,25-03-2025,MP-07,Active,TRUE,0
438118993014,Low,Pension,2000,15-09-2024,RJ-03,Active,TRUE,4
273682915353,Low,Pension,2000,25-03-2023,AP-13,Active,TRUE,1
994110809611,Low,Health,5000,03-09-2025,KA-04,Active,TRUE,3
728451027181,Low,Food,1000,01-03-2023,DL-20,Active,TRUE,3
724829597107,Low,Pension,2000,20-12-2023,WB-04,Active,TRUE,1
789848572596,Low,Health,5000,07-06-2024,UP-10,Active,TRUE,1
757908317974,Low,Health,5000,13-03-2024,TN-14,Active,TRUE,5
633694395239,Low,Health,5000,09-01-2026,KA-03,Active,TRUE,5
646856945774,Low,Pension,2000,01-12-2023,DL-16,Active,TRUE,0
770975387403,Medium,Health,5000,15-11-2024,UP-10,Active,TRUE,0
741327774366,Medium,Health,5000,22-09-2023,MH-03,Active,TRUE,4
921010819175,Medium,Food,1000,18-12-2024,WB-19,Active,TRUE,2
878784974218,Medium,Pension,2000,12-04-2023,RJ-09,Active,TRUE,1
323820481653,Medium,Health,5000,04-11-2024,MH-04,Active,TRUE,0
834575570631,Medium,Food,1000,28-11-2024,UP-12,Active,TRUE,0
658070683689,Medium,Pension,2000,28-03-2025,KA-08,Active,TRUE,2
134328136313,Medium,Food,1000,03-11-2023,TN-14,Active,TRUE,0
192236303349,Medium,Pension,2000,28-08-2025,MP-02,Active,TRUE,3
537222246216,Medium,Health,5000,24-07-2025,MP-14,Active,TRUE,1
262034556527,Medium,Pension,2000,24-06-2023,TN-20,Active,TRUE,2
920725945283,Medium,Pension,2000,15-11-2025,DL-18,Active,TRUE,4
544700938986,Medium,Food,1000,16-02-2025,AP-12,Active,TRUE,1
894598721916,Medium,Pension,2000,28-07-2024,TN-08,Active,TRUE,0
565974007593,Medium,Health,5000,19-03-2025,MH-11,Active,TRUE,0
666937538130,Medium,Pension,2000,14-02-2025,MH-09,Active,TRUE,4
976659094152,Medium,Food,1000,11-05-2023,RJ-09,Active,TRUE,5
468276874209,Medium,Food,1000,26-06-2024,KA-12,Active,TRUE,1
264394619527,Medium,Food,1000,21-12-2023,RJ-11,Active,TRUE,2
326917927650,Medium,Food,1000,20-09-2023,DL-09,Active,TRUE,1
346398859985,Medium,Health,5000,06-10-2025,RJ-17,Active,TRUE,4
534284001398,Medium,Health,5000,27-08-2025,GJ-09,Active,TRUE,1
237173871105,Medium,Pension,2000,19-07-2023,AP-20,Active,TRUE,2
179239806619,Medium,Food,1000,06-02-2026,RJ-15,Active,TRUE,3
433431615245,Medium,Health,5000,12-11-2023,RJ-02,Active,TRUE,0
315370770912,Medium,Health,5000,30-06-2023,AP-15,Active,TRUE,0
979218665467,Medium,Food,1000,02-07-2024,KA-07,Active,TRUE,4
440301477668,Medium,Health,5000,22-12-2024,MH-11,Active,TRUE,3
107629070102,Medium,Food,1000,04-03-2025,GJ-10,Active,TRUE,3
465630858738,Medium,Pension,2000,11-04-2023,KA-07,Active,TRUE,4
734137052643,Medium,Pension,2000,28-01-2023,MH-15,Active,TRUE,3
449607279957,Medium,Pension,2000,30-03-2024,TN-09,Active,TRUE,5
809378382665,Medium,Food,1000,07-08-2023,MP-19,Active,TRUE,1
240905419221,Medium,Health,5000,07-01-2023,GJ-04,Active,TRUE,1
202972766029,Medium,Food,1000,13-01-2026,UP-19,Active,TRUE,5
886677522676,Medium,Health,5000,05-03-2025,MP-15,Active,TRUE,0
884629414406,Medium,Pension,2000,07-06-2025,RJ-17,Active,TRUE,2
520713994682,Medium,Health,5000,03-05-2024,KA-13,Active,TRUE,4
488208643646,Medium,Pension,2000,01-05-2023,DL-02,Active,TRUE,3
319982639193,Medium,Food,1000,23-10-2023,TN-04,Active,TRUE,0
419982875683,Medium,Pension,2000,26-08-2024,TN-08,Active,TRUE,3
163102236426,Medium,Pension,2000,11-08-2025,AP-19,Active,TRUE,0
438330155016,Medium,Pension,2000,04-06-2023,KA-07,Active,TRUE,5
987121200314,Medium,Pension,2000,13-07-2025,MH-02,Active,TRUE,1
559683760063,Medium,Food,1000,02-02-2024,KA-16,Active,TRUE,5
907847894292,Medium,Pension,2000,17-08-2023,KA-09,Active,TRUE,5
289698811683,Medium,Pension,2000,30-11-2024,GJ-10,Active,TRUE,5
633036614360,Medium,Pension,2000,28-03-2023,KA-07,Active,TRUE,4
937678931940,Medium,Pension,2000,07-01-2026,GJ-05,Active,TRUE,1
311001384731,Medium,Pension,2000,02-06-2025,TN-18,Active,TRUE,1
789881705322,Medium,Pension,2000,02-12-2023,KA-18,Active,TRUE,2
794445411344,Medium,Pension,2000,16-09-2025,RJ-06,Active,TRUE,0
614386148753,Medium,Pension,2000,16-09-2024,DL-11,Active,TRUE,3
700573376912,Medium,Food,1000,27-03-2024,MP-12,Active,TRUE,3
818904064672,Medium,Food,1000,24-01-2026,KA-05,Active,TRUE,3
953815882956,Medium,Pension,2000,29-10-2023,KA-17,Active,TRUE,3
546829879132,Medium,Pension,2000,13-06-2024,UP-09,Active,TRUE,1
263872576980,Medium,Health,5000,06-08-2025,MH-11,Active,TRUE,4
608788034957,Medium,Food,1000,30-04-2025,MH-13,Active,TRUE,4
303303397034,Medium,Food,1000,04-06-2025,RJ-12,Active,TRUE,3
736099002440,Medium,Health,5000,07-05-2024,TN-16,Active,TRUE,2
142517961908,Medium,Food,1000,16-06-2023,MH-06,Active,TRUE,0
769236889864,Medium,Food,1000,21-01-2025,UP-19,Active,TRUE,2
646788352385,Medium,Health,5000,18-05-2025,AP-19,Active,TRUE,2
794794850808,Medium,Health,5000,26-04-2024,TN-04,Active,TRUE,2
190858341701,Medium,Pension,2000,26-11-2024,UP-07,Active,TRUE,4
741523411507,Medium,Pension,2000,22-06-2023,KA-15,Active,TRUE,4
272950409571,Medium,Pension,2000,15-01-2025,WB-15,Active,TRUE,2
599164353912,Medium,Health,5000,07-02-2026,WB-03,Active,TRUE,3
192989322799,Medium,Pension,2000,07-05-2024,MP-17,Active,TRUE,4
405000612607,Medium,Food,1000,12-12-2025,AP-10,Active,TRUE,4
840997722311,Medium,Health,5000,24-03-2025,KA-05,Active,TRUE,1
285697722818,Medium,Health,5000,16-03-2023,RJ-15,Active,TRUE,1
920382774743,Medium,Pension,2000,30-05-2025,UP-11,Active,TRUE,2
662353698456,Medium,Health,5000,13-04-2024,MH-15,Active,TRUE,5
843772168866,Medium,Pension,2000,22-10-2024,TN-18,Active,TRUE,1
438062020193,Medium,Pension,2000,20-11-2025,WB-04,Active,TRUE,5
587043171536,Medium,Food,1000,17-02-2026,WB-09,Active,TRUE,1
856952584663,Medium,Pension,2000,08-06-2023,DL-20,Active,TRUE,1
181459345387,Medium,Health,5000,09-07-2023,AP-17,Active,TRUE,2
735358905891,Medium,Food,1000,27-08-2025,RJ-03,Active,TRUE,4
380358735392,Medium,Health,5000,14-03-2023,UP-11,Active,TRUE,1
673071611389,Medium,Health,5000,31-01-2023,MP-14,Active,TRUE,3
778770033641,Medium,Health,5000,27-04-2023,MP-07,Active,TRUE,3
282338231212,Medium,Pension,2000,15-10-2024,TN-11,Active,TRUE,4
850788425518,Medium,Pension,2000,26-11-2025,WB-20,Active,TRUE,1
822712645895,Medium,Pension,2000,30-09-2025,KA-05,Active,TRUE,2
503985995616,Medium,Health,5000,03-09-2025,AP-18,Active,TRUE,5
768227927459,Medium,Health,5000,06-07-2025,MH-12,Active,TRUE,0
153324606113,Medium,Food,1000,27-06-2025,MP-03,Active,TRUE,2
952812759851,Medium,Health,5000,14-11-2024,DL-01,Active,TRUE,4
956364994058,Medium,Food,1000,14-06-2023,DL-07,Active,TRUE,0
956648259097,Medium,Pension,2000,30-10-2025,UP-17,Active,TRUE,0
461796866518,Medium,Pension,2000,16-09-2023,KA-10,Active,TRUE,4
498117914269,Medium,Pension,2000,20-11-2025,MH-03,Active,TRUE,2
494302030367,Medium,Food,1000,22-05-2025,UP-20,Active,TRUE,1
878198619393,Medium,Health,5000,28-03-2024,RJ-15,Active,TRUE,0
557596406501,Medium,Food,1000,19-12-2024,RJ-12,Active,TRUE,3
198232096849,Medium,Pension,2000,11-06-2024,RJ-11,Active,TRUE,0
968280965215,Medium,Food,1000,26-09-2025,RJ-14,Active,TRUE,2
858816103953,Medium,Food,1000,13-01-2026,MH-06,Active,TRUE,1
285221185720,Medium,Pension,2000,04-04-2025,DL-08,Active,TRUE,5
531900031187,Medium,Health,5000,30-04-2023,UP-02,Active,TRUE,0
450249650485,Medium,Pension,2000,19-02-2026,TN-10,Active,TRUE,2
168884462802,Medium,Health,5000,21-12-2025,GJ-03,Active,TRUE,0
326860760452,Medium,Food,1000,31-03-2024,UP-20,Active,TRUE,3
316494160986,Medium,Pension,2000,20-07-2024,TN-14,Active,TRUE,4
568208045461,Medium,Pension,2000,23-09-2025,MH-20,Active,TRUE,5
520047855544,Medium,Health,5000,25-05-2025,WB-06,Active,TRUE,4
110151180828,Medium,Pension,2000,15-07-2025,TN-08,Active,TRUE,1
291683476354,Medium,Health,5000,15-02-2024,KA-19,Active,TRUE,5
197215410033,Medium,Pension,2000,14-01-2026,DL-17,Active,TRUE,1
544540889003,Medium,Food,1000,02-02-2026,AP-05,Active,TRUE,0
773875140042,Medium,Food,1000,11-01-2026,MH-06,Active,TRUE,3
382175453760,Medium,Food,1000,15-04-2025,GJ-06,Active,TRUE,4
389656040869,Medium,Pension,2000,04-11-2025,UP-18,Active,TRUE,2
990419875279,Medium,Food,1000,31-12-2025,GJ-06,Active,TRUE,3
424156673795,Medium,Pension,2000,04-12-2025,DL-01,Active,TRUE,5
830367398585,Medium,Food,1000,07-11-2024,UP-12,Active,TRUE,1
633226671630,Medium,Health,5000,26-11-2025,MH-16,Active,TRUE,5
608171269624,Medium,Food,1000,23-04-2023,KA-14,Active,TRUE,3
353929243197,Medium,Pension,2000,05-12-2023,UP-11,Active,TRUE,5
582130525953,Medium,Food,1000,28-05-2025,WB-10,Active,TRUE,5
880402975194,Medium,Health,5000,03-10-2025,MH-18,Active,TRUE,5
262732859357,Medium,Food,1000,21-11-2025,MP-05,Active,TRUE,1
401758094534,Medium,Pension,2000,19-09-2025,WB-18,Active,TRUE,4
625683687204,Medium,Pension,2000,09-11-2023,TN-20,Active,TRUE,2
211342527326,Medium,Pension,2000,22-02-2025,AP-14,Active,TRUE,0
103721203883,Medium,Health,5000,08-09-2024,UP-09,Active,TRUE,5
342233292075,Medium,Pension,2000,16-11-2024,MH-18,Active,TRUE,2
342162455637,Medium,Food,1000,04-04-2024,TN-17,Active,TRUE,3
623368870250,Medium,Health,5000,24-03-2024,WB-11,Active,TRUE,1
932840012553,Medium,Food,1000,30-04-2024,MP-16,Active,TRUE,4
498070371936,Medium,Pension,2000,26-03-2025,MH-17,Active,TRUE,0
658207447549,Medium,Health,5000,28-03-2025,GJ-15,Active,TRUE,4
